event_id,event_date,title,location_description,region,landslide_category,trigger,size,fatality_count,latitude,longitude,source_name
2260,2010-08-17,"Rajeev Nagar(?) or Narayan Nagar, Asalfa village, between Ghatkopar and Saki Naka area, somewhere near Lal Bahadur Shastri, Andheri Suburb. Mumbai urb","Rajeev Nagar(?) or Narayan Nagar, Asalfa village, between Ghatkopar and Saki Naka area, somewhere near Lal Bahadur Shastri, Andheri Suburb. Mumbai urban center,",Maharashtra,landslide,downpour,medium,1,19.0997,72.8974,ndtv
1935,2010-03-06,"atharamura hills, Highway 44, Tripura","atharamura hills, Highway 44, Tripura",Tripura,landslide,downpour,medium,0,23.8986,91.7599,Telegraph India
2480,2010-09-20,"Kullu village(or district?) below agricultural lands, Himachal Pradesh","Kullu village(or district?) below agricultural lands, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,31.944,77.1179,himachal.us
6371,2014-03-09,Kala Zar in Reasi district,Kala Zar in Reasi district,Kashmir,landslide,downpour,medium,5,33.1253,74.8288,International Business Times
9477,2016-07-08,Reasi,Reasi,Kashmir,landslide,continuous_rain,medium,0,33.0716,74.839,Indian Express
6022,2014-12-05,Srinagar Muzafarabad Road,Srinagar Muzafarabad Road,Kashmir,landslide,rain,small,0,34.0893,74.0241,Rising Kashmir
2577,2010-09-10,"NH-39 near Khongnem(?) village, between Imphal and Dimapur, Manipur","NH-39 near Khongnem(?) village, between Imphal and Dimapur, Manipur",Nāgāland,landslide,downpour,medium,0,25.5265,93.8673,e-pao
4975,2013-06-24,"Sirobhgarh Bend, Srinagar-Rudraprayag Highway, Uttarakhand, Northern India","Sirobhgarh Bend, Srinagar-Rudraprayag Highway, Uttarakhand, Northern India",Uttarakhand,landslide,downpour,medium,0,30.2524,78.9228,www.business-standard.com
2397,2010-06-09,"road to Manali, Himachal Pradesh","road to Manali, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,32.0987,77.1495,sawfnews
8944,2015-11-14,Padmavathy Nagar in West Velachery,Padmavathy Nagar in West Velachery,Tamil Nadu,landslide,rain,medium,0,12.9746,80.2119,The Hindu
3678,2011-06-30,"Pauri-Safdarkhal road, blocked at Khundadhar","Pauri-Safdarkhal road, blocked at Khundadhar",Uttarakhand,landslide,downpour,medium,0,30.15,78.7753,ibnlive.in
7172,2015-03-04,Diwalkund in Dessa belt of Doda district,Diwalkund in Dessa belt of Doda district,Kashmir,landslide,continuous_rain,medium,4,33.1445,75.5469,State Times
7276,2015-07-25,"Dispur : According to report, a huge hillock slipped into the house after heavy rain where Dinesh Bodo along with his wife and daughter lived in. Thi*",,Assam,landslide,continuous_rain,medium,2,26.1062,91.8717,ASSAM Talks
2390,2010-04-09,"Karmkund(?), on Rishikesh-Gangotri hwy","Karmkund(?), on Rishikesh-Gangotri hwy",Uttarakhand,landslide,downpour,medium,0,30.796,78.623,economictimes.indiatimes
2017,2010-06-25,"tracks near Kulshekar, between Padil and Thokur, Mangalore to Mumbai","tracks near Kulshekar, between Padil and Thokur, Mangalore to Mumbai",Karnataka,landslide,downpour,medium,0,12.89163,74.88549,Daijiworld 
9264,2016-07-31,"Hanogi on the Mandi-Kullu National Highway (NH-21), Himachal Pradesh, India","Hanogi on the Mandi-Kullu National Highway (NH-21), Himachal Pradesh, India",Himachal Pradesh,landslide,rain,medium,0,31.6865,77.1043,Tribune India
2139,2010-07-25,Ruldu Bhatta locality near Lakkar Bazaar,Ruldu Bhatta locality near Lakkar Bazaar,Himachal Pradesh,landslide,downpour,medium,0,31.1054,77.1727,Indian Express
3558,2011-05-31,"road to Yamunotri shrine, Uttarakashi","road to Yamunotri shrine, Uttarakashi",Uttarakhand,landslide,rain,medium,0,30.9206,78.3276,news.in
2576,2010-09-10,"NH-39 at Tobio village(?), 7 km form Tadubi, Manipur","NH-39 at Tobio village(?), 7 km form Tadubi, Manipur",Nāgāland,landslide,downpour,medium,0,25.4788,94.1399,e-pao
7598,2015-06-08,the cave shrine located in Trikuta Hills of Reasi district,the cave shrine located in Trikuta Hills of Reasi district,Kashmir,landslide,unknown,medium,0,33.1078,74.7756,webindia123
3763,2011-12-07,the Ridge in downtown Shimla,the Ridge in downtown Shimla,Himachal Pradesh,landslide,downpour,small,0,31.10588,77.17798,My Himachal
9037,2015-07-12,Hanogi,Hanogi,Himachal Pradesh,rock_fall,unknown,medium,0,31.6817,77.1209,GeoEngineer
3907,2011-11-08,Jammu-Srinagar National Highway in Jammu City,Jammu-Srinagar National Highway in Jammu City,Kashmir,landslide,downpour,medium,0,32.7327,74.8556,indianexpress
1102,2009-08-19,"Sombaria, West Sikkim","Sombaria, West Sikkim",,landslide,downpour,medium,2,27.2644,88.1365,beacononline.wordpress
6872,2015-03-15,Poonch district,Poonch district,Kashmir,mudslide,rain,medium,1,33.7732,74.1011,Samaya
9630,2016-04-10,Mahakali river at Bangabagad,Mahakali river at Bangabagad,Uttarakhand,rock_fall,unknown,medium,0,29.8521,80.553,ekantipur
1056,2009-07-22,"Darjeeling, West Bengal","Darjeeling, West Bengal",Bengal,landslide,downpour,medium,0,27.04,88.264,blog.taragana
6293,2014-10-20,South West Garo Hills,South West Garo Hills,Meghalaya,landslide,rain,medium,6,25.5006,90.0896,TIMES OF INDIA
5183,2013-07-24,"Tefana, Uttarakhand","Tefana, Uttarakhand",Uttarakhand,landslide,downpour,medium,0,30.3056,79.3286,www.thehindubusinessline.com
2444,2010-09-18,"Nainital district, Uttarakhand","Nainital district, Uttarakhand",Uttarakhand,landslide,downpour,medium,4,29.2484,79.5371,indiatoday.intoday
4858,2013-11-05,"Nursery, North Guwahati, Guwahati, Assam,","Nursery, North Guwahati, Guwahati, Assam,",Assam,landslide,rain,medium,0,26.1662,91.7138,articles.timesofindia.indiatimes.com
3610,2011-06-14,"Narvem-Pilgao Road, Bicholim","Narvem-Pilgao Road, Bicholim",Goa,landslide,downpour,medium,0,15.5935,73.9434,timesofindia.indiatimes
5269,2013-04-08,"Tizu, Nagaland","Tizu, Nagaland",Nāgāland,landslide,continuous_rain,medium,0,25.8376,94.5234,www.nagalandpost.com
5270,2013-04-08,"Phizo, Nagaland","Phizo, Nagaland",Nāgāland,landslide,continuous_rain,medium,0,26.0481,94.4619,www.nagalandpost.com
8682,2016-05-06,"Kakolat Falls, Rajauli Sub-division, India","Kakolat Falls, Rajauli Sub-division, India",Bihar,rock_fall,downpour,medium,0,24.6997,85.6285,Times of India
6284,2014-09-22,Batahghuli,Batahghuli,Assam,landslide,rain,small,0,26.1324,91.8342,Assam Tribune
157,2007-06-08,"Srinagar-Jammu Highway, Rāmban District","Srinagar-Jammu Highway, Rāmban District",Kashmir,landslide,rain,medium,0,33.2451,75.2257,Kashmir Observer.com
2465,2010-09-19,"Karsog-Rampur rd, Himachal Pradesh","Karsog-Rampur rd, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,31.4161,77.4153,himachal.us
2798,2010-09-12,Kuzhithura-Erannial(Erani)(?) section of Nagercoil-Thiruvananthapuram railway,Kuzhithura-Erannial(Erani)(?) section of Nagercoil-Thiruvananthapuram railway,Tamil Nadu,landslide,downpour,medium,0,8.3295,77.1963,netindian.in
2202,2010-05-08,"Basantpur or Gouchar village (two conflicting sources), Chamoli district","Basantpur or Gouchar village (two conflicting sources), Chamoli district",Uttarakhand,landslide,downpour,medium,5,30.4068,79.3351,hindustantimes
6369,2014-04-09,Adhkuwari,Adhkuwari,Kashmir,rock_fall,downpour,small,0,33.0086,74.9426,Indian Express
4394,2012-07-06,"Rolep, South Sikkim( Mapping to Rhenock 12 miles from Rolep)","Rolep, South Sikkim( Mapping to Rhenock 12 miles from Rolep)",Sikkim,landslide,rain,large,7,27.1748,88.6458,Telegraph India
6146,2014-07-15,"Kalimpong, West Bengal","Kalimpong, West Bengal",West Bengal,landslide,rain,small,0,27.059,88.4694,Business Standard
5017,2013-03-07,"Anmod Ghat Road, Goa-Karnataka Border","Anmod Ghat Road, Goa-Karnataka Border",,landslide,downpour,medium,0,15.4123,74.2664,www.ndtv.com
9251,2016-07-28,"Government Middle School (GMS) Kiphire station “B”, Kiphire, Nagaland, India","Government Middle School (GMS) Kiphire station “B”, Kiphire, Nagaland, India",Nagaland,landslide,downpour,medium,0,25.8702,94.7844,Nagaland Post
7699,2015-08-19,Zunheboto district,Zunheboto district,Nagaland,landslide,continuous_rain,medium,0,26.0214,94.5224,Web India 123
3660,2011-06-27,"Karnataka coast, Mangalore","Karnataka coast, Mangalore",Karnataka,landslide,downpour,large,0,12.9141,74.856,daijiworld
5224,2013-07-28,"Samkot Village Of Pithoragarhi, Uttarakhand","Samkot Village Of Pithoragarhi, Uttarakhand",Uttarakhand,mudslide,downpour,small,1,29.9964,80.201,ibnlive.in.com
7664,2015-11-08,Nungba,Nungba,Manipur,landslide,continuous_rain,medium,0,24.7459,93.4251,E-PAO
6871,2015-03-15,Haari village of Poonch district,Haari village of Poonch district,Kashmir,mudslide,snowfall_snowmelt,medium,1,33.6846,74.2453,Samaya
1088,2009-08-16,"Kerseong, Sub-division, Siliguri district, West Bengal","Kerseong, Sub-division, Siliguri district, West Bengal",Bengal,landslide,downpour,medium,5,26.88676,88.28045,hamaraphotos.com
8866,2015-10-25,Ramsoo area of Ramban district,Ramsoo area of Ramban district,Kashmir,landslide,downpour,medium,0,33.3041,75.1982,NDTV
6948,2015-06-22,Mumbai-Pune Expressway near Khandala Tunnel,Mumbai-Pune Expressway near Khandala Tunnel,Maharashtra,rock_fall,monsoon,small,0,18.7686,73.3678,dna
7589,2015-08-19,National Highway 44,National Highway 44,Meghalaya,landslide,rain,medium,0,25.2568,92.3825,International Business Times
6264,2014-12-10,Panikikata hill,Panikikata hill,Odisha,landslide,tropical_cyclone,large,0,19.2046,84.1917,Odisha Sun-Times
7027,2015-06-25,Srinigar-Ladakh highway,Srinigar-Ladakh highway,Kashmir,landslide,downpour,medium,0,34.6056,76.0539,The Northlines
7887,2015-08-16,Hawai,Hawai,Arunachal Pradesh,landslide,continuous_rain,medium,0,27.8835,96.9262,The Times of India
7226,2015-07-18,Jheol village in Dharamsala subdivision,Jheol village in Dharamsala subdivision,Himachal Pradesh,landslide,monsoon,medium,0,32.2239,76.3226,Hindustantimes
9404,2016-01-05,"Hayuliang, Anjaw district,Arunachal Pradesh, India","Hayuliang, Anjaw district,Arunachal Pradesh, India",Arunachal Pradesh,landslide,downpour,medium,0,28.0822,96.5316,Business Standard
1289,2009-08-11,"Marayoor in Idukki district, Kerala","Marayoor in Idukki district, Kerala",Tamil Nadu,landslide,downpour,medium,1,10.3018,77.1711,asianetindia
6287,2014-09-22,Dhirenpara,Dhirenpara,Assam,landslide,rain,small,0,26.1295,91.7056,Assam Tribune
7367,2014-08-08,Chohla,Chohla,Himachal Pradesh,landslide,unknown,medium,0,32.2237,76.3369,Times of India
2296,2010-08-20,"many locations around Namchi, Sikkim","many locations around Namchi, Sikkim",Sikkim,complex,downpour,medium,0,27.167,88.3652,thehimalayanbeacon.com
4933,2013-06-16,"Kinnaur District, Himachal Pradesh","Kinnaur District, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,4,31.5986,78.4384,english.samaylive.com
8221,2015-09-16,"Dumuriput, Odisha 764021, India","Dumuriput, Odisha 764021, India",Odisha,landslide,downpour,medium,0,18.7828,82.7935,Odisha Sun Times
9120,2015-12-24,New Friends Colony,New Friends Colony,NCT,landslide,construction,small,1,28.5746,77.2791,The Hindu
3374,2011-04-17,"Khadpora(?), Kandi area(?) on the outskirts of the Baramulla town, Jammu and Kashmir","Khadpora(?), Kandi area(?) on the outskirts of the Baramulla town, Jammu and Kashmir",Kashmir,landslide,downpour,medium,0,34.1802,74.2718,kashmirobserver
2229,2010-09-08,"Menagarh near Sukki on Rishikesh – Gangotri highway, Uttarakhand","Menagarh near Sukki on Rishikesh – Gangotri highway, Uttarakhand",Uttarakhand,landslide,downpour,medium,0,30.5151,78.3684,gsi.gov
2339,2010-08-26,"Matak Mahari(?), near Dehradun, Uttarakhand","Matak Mahari(?), near Dehradun, Uttarakhand",Uttarakhand,landslide,downpour,medium,0,30.365,78.0641,sify.com
149,2007-07-30,Joshimath,Joshimath,Uttarakhand,landslide,downpour,medium,0,30.557,79.56,Red Cross - Field reports
2590,2010-11-10,"ghat road of the Kanaka Durga temple, Vijayawada district","ghat road of the Kanaka Durga temple, Vijayawada district",Andhra Pradesh,landslide,downpour,medium,0,16.5141,80.6058,fullhyderabad
2304,2010-08-21,"NH 39 at Kigwema(?), between Mao Gate and Kohima, Nagaland","NH 39 at Kigwema(?), between Mao Gate and Kohima, Nagaland",Nāgāland,landslide,downpour,medium,0,25.5718,94.1211,e-pao
5273,2013-04-08,"Zhekuto, Nagaland","Zhekuto, Nagaland",Nāgāland,landslide,monsoon,medium,0,26.1807,94.5497,www.nagalandpost.com
4946,2013-06-17,"Chagoan Village Near Tapri, 220 Km From The State Capital Shimla, Kinnaur District, Himachal Pradesh","Chagoan Village Near Tapri, 220 Km From The State Capital Shimla, Kinnaur District, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,5,31.6223,78.0193,zeenews.india.com
1125,2009-08-26,"17th Mile towards Tsomgo Lake, near Kyongsala, Sikkim","17th Mile towards Tsomgo Lake, near Kyongsala, Sikkim",Sikkim,landslide,rain,medium,0,27.3746,88.7648,beacononline.wordpress
6538,2014-08-20,near Meeru on Chulling-Tapri road,near Meeru on Chulling-Tapri road,Himachal Pradesh,landslide,unknown,medium,2,31.5216,78.1346,Times of India
131,2007-07-20,4 locations in the Kannur district,4 locations in the Kannur district,Kerala,landslide,downpour,medium,0,11.855,75.361,Red Cross - Field reports
4658,2012-11-12,"Kashimir Valley, Jammu and kashmir","Kashimir Valley, Jammu and kashmir",Kashmir,mudslide,rain,medium,0,32.9522,75.1533,ndtv
8995,2016-07-14,"Noonmati Nijarapar area of the city, Guwahati, Assam, India","Noonmati Nijarapar area of the city, Guwahati, Assam, India",Assam,landslide,monsoon,small,1,26.1963,91.8074,Indian Express
6827,2015-05-03,Srinagar-Muzaffarabad road near Dankhan area in Baramulla,Srinagar-Muzaffarabad road near Dankhan area in Baramulla,Kashmir,landslide,continuous_rain,medium,0,34.2092,74.321,Kashmir Reader
2112,2010-07-21,"Zang(?), east Sikkim","Zang(?), east Sikkim",,landslide,downpour,medium,0,27.5509,88.6475,himalnews.wordpress
2455,2010-09-19,"road to Shivpur(Shivpuri), Pauri Garhwal district, Uttarakhand","road to Shivpur(Shivpuri), Pauri Garhwal district, Uttarakhand",Uttarakhand,landslide,downpour,medium,0,30.1035,78.4265,Telegraph India
1134,2009-03-09,Marhi region of Himachal Pradesh,Marhi region of Himachal Pradesh,Himachal Pradesh,landslide,rain,medium,0,32.351,77.2234,dailyindia
2567,2010-08-10,"Phek, Manipur","Phek, Manipur",Manipur,complex,downpour,medium,0,25.6633,94.4703,morungexpress
6250,2014-12-10,Medrasula village of Madula panchayat of Araku mandal,Medrasula village of Madula panchayat of Araku mandal,Andhra Pradesh,debris_flow,tropical_cyclone,medium,5,18.3297,82.9565,Deccan Chronicle
241,2007-07-09,"National Highway 31A between Rangpo and Tarkhola, in East Sikkim","National Highway 31A between Rangpo and Tarkhola, in East Sikkim",,landslide,rain,large,0,27.201,88.4883,thestatesman.net
9318,2016-05-23,"Chakrata, Uttarakhand, India","Chakrata, Uttarakhand, India",Uttarakhand,rock_fall,rain,small,10,30.7007,77.8644,DNA India
6631,2015-05-01,Hindon River in Ghaziabad,Hindon River in Ghaziabad,Uttar Pradesh,other,unknown,small,0,28.6363,77.3957,News Nation
2432,2010-09-15,"road to Sangla and Bhaba and Sorang(?) valleys, Kinnaur, Himachal Pradesh","road to Sangla and Bhaba and Sorang(?) valleys, Kinnaur, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,31.4135,77.895,news.outlookindia
3127,2011-02-16,"near Digdol, Jammu-Srinagar hwy, Jammu and Kashmir","near Digdol, Jammu-Srinagar hwy, Jammu and Kashmir",Kashmir,landslide,downpour,medium,0,33.3308,75.1774,greaterkashmir
4485,2012-08-17,"Palomala, Thaland","Palomala, Thaland",Kerala,landslide,downpour,medium,0,9.7268,76.8081,ibnlive.in
6530,2014-08-17,Rengpeth village,Rengpeth village,Kashmir,landslide,downpour,medium,0,34.5382,74.2493,Outlook News
5088,2013-12-07,"Lohardobha Billage, Dhari, Nainital","Lohardobha Billage, Dhari, Nainital",Uttarakhand,mudslide,downpour,medium,6,29.3802,79.4633,www.newsworms.com
3794,2011-07-17,West Bengal-Sikkim at highway Rambi,West Bengal-Sikkim at highway Rambi,Sikkim,landslide,rain,medium,0,26.99196,88.42281,Hindu
481,2008-03-17,"Nehrukund in Manali, Himachal Pradesh","Nehrukund in Manali, Himachal Pradesh",Himachal Pradesh,landslide,snowfall_snowmelt,medium,25,32.2862,77.1613,thaindian
5196,2013-07-25,"Uttarkashi, Uttarakhand","Uttarkashi, Uttarakhand",Uttarakhand,landslide,continuous_rain,medium,0,30.8928,78.48,www.newindianexpress.com
3616,2011-06-17,"Angod, Mapusa","Angod, Mapusa",Goa,landslide,rain,medium,0,15.5931,73.8119,articles.timesofindia
2340,2010-08-26,"Koti bridge(?), Chamba-Langera-Bhadarwah border road connecting Doda district of Jammu and Kashmir with Himachal Pradesh","Koti bridge(?), Chamba-Langera-Bhadarwah border road connecting Doda district of Jammu and Kashmir with Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,32.7029,75.9568,en.wikipedia
8472,2016-02-07,"43 km-point on Mughal Road, Poonch district, Jammu and Kashmir, India","43 km-point on Mughal Road, Poonch district, Jammu and Kashmir, India",Kashmir,landslide,unknown,medium,0,33.6296,74.5264,Greater Kashmir
2469,2010-09-19,"Rajgarh-Habban road, Himachal Pradesh","Rajgarh-Habban road, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,30.9009,77.4668,himachal.us
7312,2015-08-15,Adoshi Tunnel,Adoshi Tunnel,Maharashtra,rock_fall,monsoon,small,0,18.7631,73.3471,Nyooz
5043,2013-06-07,"Jogindernagar, Himachal Pradesh","Jogindernagar, Himachal Pradesh",Himachal Pradesh,landslide,downpour,small,0,31.9906,76.7907,articles.timesofindia.indiatimes.com
8921,2015-07-11,Nilgiri Mountain Rail's Barliar-Coonoor sector,Nilgiri Mountain Rail's Barliar-Coonoor sector,Tamil Nadu,rock_fall,unknown,small,0,11.3432,76.8285,The Economic Times
5384,2013-08-22,Panjarpol On The Eastern Freeway,Panjarpol On The Eastern Freeway,Maharashtra,landslide,continuous_rain,medium,0,19.0402,72.9089,www.indianexpress.com
5086,2013-12-07,"Nainital District, Uttarakhand","Nainital District, Uttarakhand",Uttarakhand,landslide,rain,medium,6,29.3802,79.4633,www.newsworms.com
5215,2013-07-27,Balsori Villages In The Akhrori Area,Balsori Villages In The Akhrori Area,Uttarakhand,landslide,rain,medium,0,30.4521,78.754,www.indiatvnews.com
9465,2016-07-08,"Sheroora-Subardhar village,15 Km from Bhadarwah town","Sheroora-Subardhar village,15 Km from Bhadarwah town",Kashmir,landslide,continuous_rain,medium,2,32.9834,75.6953,Greater Kashmir
5283,2013-05-08,"Painavu, Kerala","Painavu, Kerala",Kerala,landslide,monsoon,medium,1,9.8539,76.9468,www.deccanchronicle.com
2134,2010-07-25,Nivsar area,Nivsar area,Maharashtra,landslide,downpour,medium,0,16.94054,73.46485,DNA India
5359,2013-08-18,Rishikesh-Gangotri Highway,Rishikesh-Gangotri Highway,Uttarakhand,landslide,rain,medium,0,30.742,78.4543,zeenews.india.com
6285,2014-09-22,VIP Road,VIP Road,Assam,landslide,rain,small,0,26.159,91.8178,Assam Tribune
868,2008-10-29,"Kamrup, and Sonitpur, Assam","Kamrup, and Sonitpur, Assam",Assam,landslide,downpour,medium,7,26.3333,91.25,in.reuters
6294,2014-06-09,Dhok Bagla near Kotranka,Dhok Bagla near Kotranka,Kashmir,landslide,continuous_rain,medium,3,33.3551,74.5128,Big News Network
5005,2013-01-07,"Walo Ward, Mon Town, Wokha District, Nagaland","Walo Ward, Mon Town, Wokha District, Nagaland",Nāgāland,landslide,downpour,medium,0,26.72,95.029,www.nagalandpost.com
